date,institution,province,consumable,enrolment,occupancy_rate,is_exam_month,is_event_month,rainfall_mm,quantity_used
2020-02-01,IPRC Huye,Southern,Soap & Detergent,700,83.3,0,0,30.0,1250.4
2020-03-01,IPRC Huye,Southern,Soap & Detergent,679,87.6,0,1,95.5,1661.7
2020-04-01,IPRC Huye,Southern,Soap & Detergent,617,85.6,0,0,96.2,1846.88
2020-05-01,IPRC Huye,Southern,Soap & Detergent,608,81.7,0,0,126.2,2084.76
2020-06-01,IPRC Huye,Southern,Soap & Detergent,658,80.8,1,0,10.0,2422.06
2020-07-01,IPRC Huye,Southern,Soap & Detergent,614,90.8,0,0,188.6,2240.23
2020-08-01,IPRC Huye,Southern,Soap & Detergent,700,92.6,0,0,71.1,2158.14
2020-09-01,IPRC Huye,Southern,Soap & Detergent,693,99.0,0,1,72.7,2081.69
2020-10-01,IPRC Huye,Southern,Soap & Detergent,597,94.6,0,0,136.6,1432.99
2020-11-01,IPRC Huye,Southern,Soap & Detergent,619,90.9,1,0,102.5,1450.21
2020-12-01,IPRC Huye,Southern,Soap & Detergent,645,86.6,0,0,119.9,1264.84
2021-01-01,IPRC Huye,Southern,Soap & Detergent,610,79.9,0,0,82.4,1266.33
2021-02-01,IPRC Huye,Southern,Soap & Detergent,644,82.9,0,0,97.8,1392.62
2021-03-01,IPRC Huye,Southern,Soap & Detergent,666,90.7,0,1,80.5,1974.74
2021-04-01,IPRC Huye,Southern,Soap & Detergent,679,83.4,0,0,102.1,1986.83
2021-05-01,IPRC Huye,Southern,Soap & Detergent,652,82.8,0,0,93.3,2323.37
2021-06-01,IPRC Huye,Southern,Soap & Detergent,611,77.4,1,0,51.3,2171.5
2021-07-01,IPRC Huye,Southern,Soap & Detergent,657,76.8,0,0,81.1,2201.78
2021-08-01,IPRC Huye,Southern,Soap & Detergent,652,84.9,0,0,95.7,1979.49
2021-09-01,IPRC Huye,Southern,Soap & Detergent,633,86.3,0,1,157.1,1975.57
2021-10-01,IPRC Huye,Southern,Soap & Detergent,700,84.0,0,0,87.5,1345.81
2021-11-01,IPRC Huye,Southern,Soap & Detergent,615,99.0,1,0,74.3,1702.26
2021-12-01,IPRC Huye,Southern,Soap & Detergent,602,79.6,0,0,79.8,1115.83
2022-01-01,IPRC Huye,Southern,Soap & Detergent,667,91.6,0,0,77.5,1295.83
2022-02-01,IPRC Huye,Southern,Soap & Detergent,630,80.7,0,0,63.4,1517.27
2022-03-01,IPRC Huye,Southern,Soap & Detergent,585,99.0,0,1,79.7,1740.97
2022-04-01,IPRC Huye,Southern,Soap & Detergent,662,99.0,0,0,123.5,2161.09
2022-05-01,IPRC Huye,Southern,Soap & Detergent,672,74.3,0,0,74.3,1952.5
2022-06-01,IPRC Huye,Southern,Soap & Detergent,676,84.9,1,0,115.4,2716.28
2022-07-01,IPRC Huye,Southern,Soap & Detergent,614,83.3,0,0,128.8,1939.21
2022-08-01,IPRC Huye,Southern,Soap & Detergent,643,81.7,0,0,80.6,1918.35
2022-09-01,IPRC Huye,Southern,Soap & Detergent,616,80.3,0,1,98.6,1668.38
2022-10-01,IPRC Huye,Southern,Soap & Detergent,615,80.5,0,0,87.7,1486.75
2022-11-01,IPRC Huye,Southern,Soap & Detergent,685,82.2,1,0,154.5,1361.23
2022-12-01,IPRC Huye,Southern,Soap & Detergent,672,82.2,0,0,63.9,1132.16
2023-01-01,IPRC Huye,Southern,Soap & Detergent,638,92.6,0,0,110.1,1184.85
2023-02-01,IPRC Huye,Southern,Soap & Detergent,610,80.7,0,0,86.7,1354.02
2023-03-01,IPRC Huye,Southern,Soap & Detergent,611,90.2,0,1,157.9,1769.73
2023-04-01,IPRC Huye,Southern,Soap & Detergent,626,92.5,0,0,73.2,2074.95
2023-05-01,IPRC Huye,Southern,Soap & Detergent,618,99.0,0,0,100.3,2081.26
2023-06-01,IPRC Huye,Southern,Soap & Detergent,622,83.9,1,0,131.2,2224.95
2023-07-01,IPRC Huye,Southern,Soap & Detergent,619,83.5,0,0,89.5,2033.14
2023-08-01,IPRC Huye,Southern,Soap & Detergent,595,84.8,0,0,87.0,1771.19
2023-09-01,IPRC Huye,Southern,Soap & Detergent,660,95.4,0,1,87.6,1996.19
2023-10-01,IPRC Huye,Southern,Soap & Detergent,575,84.6,0,0,120.1,1306.47
2023-11-01,IPRC Huye,Southern,Soap & Detergent,617,99.0,1,0,144.6,1533.62
2023-12-01,IPRC Huye,Southern,Soap & Detergent,674,70.2,0,0,66.4,1111.25
2018-01-01,IPRC Huye,Southern,Bed Linen,632,84.1,0,0,13.5,893.25
2018-02-01,IPRC Huye,Southern,Bed Linen,656,99.0,0,0,66.4,994.98
2018-03-01,IPRC Huye,Southern,Bed Linen,559,85.7,0,1,117.0,1152.15
2018-04-01,IPRC Huye,Southern,Bed Linen,700,85.9,0,0,94.4,1279.53
2018-05-01,IPRC Huye,Southern,Bed Linen,648,72.2,0,0,110.8,1516.01
2018-06-01,IPRC Huye,Southern,Bed Linen,680,79.8,1,0,94.8,1877.73
2018-07-01,IPRC Huye,Southern,Bed Linen,653,81.1,0,0,18.2,1527.52
2018-08-01,IPRC Huye,Southern,Bed Linen,635,83.5,0,0,112.9,1342.1
2018-09-01,IPRC Huye,Southern,Bed Linen,600,72.5,0,1,56.1,1429.97
2018-10-01,IPRC Huye,Southern,Bed Linen,661,89.5,0,0,84.6,1019.34
2018-11-01,IPRC Huye,Southern,Bed Linen,675,84.1,1,0,107.3,1005.48
2018-12-01,IPRC Huye,Southern,Bed Linen,698,93.9,0,0,127.4,855.19
2019-01-01,IPRC Huye,Southern,Bed Linen,671,85.5,0,0,93.3,1018.58
2019-02-01,IPRC Huye,Southern,Bed Linen,608,89.6,0,0,103.1,1034.09
2019-03-01,IPRC Huye,Southern,Bed Linen,626,99.0,0,1,51.2,1505.37
2019-04-01,IPRC Huye,Southern,Bed Linen,676,99.0,0,0,42.4,1369.59
2019-05-01,IPRC Huye,Southern,Bed Linen,684,73.0,0,0,41.8,1424.34
2019-06-01,IPRC Huye,Southern,Bed Linen,645,99.0,1,0,84.4,1772.37
2019-07-01,IPRC Huye,Southern,Bed Linen,649,91.8,0,0,103.2,1515.59
2019-08-01,IPRC Huye,Southern,Bed Linen,581,80.7,0,0,132.6,1289.2
2019-09-01,IPRC Huye,Southern,Bed Linen,630,96.9,0,1,56.1,1319.11
2019-10-01,IPRC Huye,Southern,Bed Linen,644,84.5,0,0,93.0,991.88
2019-11-01,IPRC Huye,Southern,Bed Linen,598,89.5,1,0,50.1,997.96
2019-12-01,IPRC Huye,Southern,Bed Linen,681,85.8,0,0,54.9,851.29
2020-01-01,IPRC Huye,Southern,Bed Linen,615,92.8,0,0,85.6,999.93
2020-02-01,IPRC Huye,Southern,Bed Linen,674,86.8,0,0,111.5,1008.99
2020-03-01,IPRC Huye,Southern,Bed Linen,641,85.1,0,1,113.0,1451.81
2020-04-01,IPRC Huye,Southern,Bed Linen,663,95.4,0,0,117.7,1501.52
2020-05-01,IPRC Huye,Southern,Bed Linen,605,99.0,0,0,144.1,1486.74
2020-06-01,IPRC Huye,Southern,Bed Linen,628,92.9,1,0,106.5,1768.88
2020-07-01,IPRC Huye,Southern,Bed Linen,602,90.4,0,0,106.5,1552.73
2020-08-01,IPRC Huye,Southern,Bed Linen,650,85.8,0,0,119.8,1383.06
2020-09-01,IPRC Huye,Southern,Bed Linen,626,86.6,0,1,37.6,1273.3
2020-10-01,IPRC Huye,Southern,Bed Linen,660,90.7,0,0,135.6,1021.38
2020-11-01,IPRC Huye,Southern,Bed Linen,654,94.3,1,0,160.3,1064.49
2020-12-01,IPRC Huye,Southern,Bed Linen,608,94.8,0,0,146.0,810.8
2021-01-01,IPRC Huye,Southern,Bed Linen,665,97.8,0,0,120.5,944.14
2021-02-01,IPRC Huye,Southern,Bed Linen,619,87.3,0,0,103.8,1066.96
2021-03-01,IPRC Huye,Southern,Bed Linen,650,85.0,0,1,106.7,1402.61
2021-04-01,IPRC Huye,Southern,Bed Linen,651,81.3,0,0,84.6,1458.1
2021-05-01,IPRC Huye,Southern,Bed Linen,598,71.3,0,0,135.2,1421.91
2021-06-01,IPRC Huye,Southern,Bed Linen,658,79.4,1,0,112.1,1799.44
2021-07-01,IPRC Huye,Southern,Bed Linen,592,99.0,0,0,94.8,1449.82
2021-08-01,IPRC Huye,Southern,Bed Linen,628,71.9,0,0,107.8,1310.75
2021-09-01,IPRC Huye,Southern,Bed Linen,634,98.2,0,1,48.5,1289.35
2021-10-01,IPRC Huye,Southern,Bed Linen,614,85.8,0,0,92.0,1018.96
2021-11-01,IPRC Huye,Southern,Bed Linen,629,81.0,1,0,140.6,1172.63
2021-12-01,IPRC Huye,Southern,Bed Linen,644,81.9,0,0,134.3,726.61
2022-01-01,IPRC Huye,Southern,Bed Linen,629,82.4,0,0,55.2,839.78
2022-02-01,IPRC Huye,Southern,Bed Linen,614,88.1,0,0,90.8,943.64
2022-03-01,IPRC Huye,Southern,Bed Linen,628,86.2,0,1,114.3,1277.28
2022-04-01,IPRC Huye,Southern,Bed Linen,664,92.7,0,0,107.1,1584.53
2022-05-01,IPRC Huye,Southern,Bed Linen,606,84.2,0,0,142.9,1411.73
2022-06-01,IPRC Huye,Southern,Bed Linen,555,86.4,1,0,94.0,1300.0
2022-07-01,IPRC Huye,Southern,Bed Linen,680,82.3,0,0,99.9,1499.94
2022-08-01,IPRC Huye,Southern,Bed Linen,601,79.4,0,0,61.9,1399.54
2022-09-01,IPRC Huye,Southern,Bed Linen,635,83.8,0,1,62.0,1413.16
2022-10-01,IPRC Huye,Southern,Bed Linen,683,97.5,0,0,104.8,1114.16
2022-11-01,IPRC Huye,Southern,Bed Linen,603,86.0,1,0,69.5,834.68
2022-12-01,IPRC Huye,Southern,Bed Linen,671,82.4,0,0,125.9,902.04
2023-01-01,IPRC Huye,Southern,Bed Linen,656,92.9,0,0,71.5,1047.86
2023-02-01,IPRC Huye,Southern,Bed Linen,641,90.4,0,0,70.5,948.82
2023-03-01,IPRC Huye,Southern,Bed Linen,654,89.7,0,1,66.3,1184.56
2023-04-01,IPRC Huye,Southern,Bed Linen,601,97.6,0,0,71.6,1334.39
2023-05-01,IPRC Huye,Southern,Bed Linen,683,79.0,0,0,68.2,1420.46
2023-06-01,IPRC Huye,Southern,Bed Linen,688,99.0,1,0,112.5,2054.13
2023-07-01,IPRC Huye,Southern,Bed Linen,622,99.0,0,0,98.0,1643.4
2023-08-01,IPRC Huye,Southern,Bed Linen,636,85.9,0,0,139.9,1418.24
2023-09-01,IPRC Huye,Southern,Bed Linen,683,90.0,0,1,64.5,1309.55
2023-10-01,IPRC Huye,Southern,Bed Linen,643,83.0,0,0,56.8,1097.0
2023-11-01,IPRC Huye,Southern,Bed Linen,623,89.1,1,0,98.9,958.61
2023-12-01,IPRC Huye,Southern,Bed Linen,683,79.1,0,0,97.8,857.85
2018-01-01,IPRC Huye,Southern,F&B Stock,638,77.6,0,0,116.1,3220.64
2018-02-01,IPRC Huye,Southern,F&B Stock,619,93.7,0,0,101.2,3259.53
2018-03-01,IPRC Huye,Southern,F&B Stock,614,97.1,0,1,99.3,4519.2
2018-04-01,IPRC Huye,Southern,F&B Stock,614,83.9,0,0,76.7,4408.17
2018-05-01,IPRC Huye,Southern,F&B Stock,587,97.1,0,0,119.1,4750.33
2018-06-01,IPRC Huye,Southern,F&B Stock,644,80.8,1,0,82.2,6071.01
2018-07-01,IPRC Huye,Southern,F&B Stock,627,99.0,0,0,76.8,5161.92
2018-08-01,IPRC Huye,Southern,F&B Stock,617,96.4,0,0,40.4,4647.65
2018-09-01,IPRC Huye,Southern,F&B Stock,683,90.0,0,1,95.8,5742.71
2018-10-01,IPRC Huye,Southern,F&B Stock,647,82.3,0,0,81.5,3252.97
2018-11-01,IPRC Huye,Southern,F&B Stock,677,92.6,1,0,123.7,4180.79
2018-12-01,IPRC Huye,Southern,F&B Stock,627,80.4,0,0,88.4,2674.91
2019-01-01,IPRC Huye,Southern,F&B Stock,644,97.1,0,0,85.0,3309.76
2019-02-01,IPRC Huye,Southern,F&B Stock,637,94.4,0,0,70.0,3048.86
2019-03-01,IPRC Huye,Southern,F&B Stock,654,95.9,0,1,103.4,4632.9
2019-04-01,IPRC Huye,Southern,F&B Stock,605,92.0,0,0,94.2,4775.22
2019-05-01,IPRC Huye,Southern,F&B Stock,694,80.4,0,0,143.3,5497.09
2019-06-01,IPRC Huye,Southern,F&B Stock,584,86.6,1,0,118.8,5861.62
2019-07-01,IPRC Huye,Southern,F&B Stock,595,86.7,0,0,64.3,5343.79
2019-08-01,IPRC Huye,Southern,F&B Stock,663,79.5,0,0,68.8,5153.78
2019-09-01,IPRC Huye,Southern,F&B Stock,614,79.3,0,1,54.6,4574.61
2019-10-01,IPRC Huye,Southern,F&B Stock,649,82.5,0,0,90.2,4024.94
2019-11-01,IPRC Huye,Southern,F&B Stock,610,72.4,1,0,103.7,3316.37
2019-12-01,IPRC Huye,Southern,F&B Stock,618,93.2,0,0,115.2,2455.98
2020-01-01,IPRC Huye,Southern,F&B Stock,620,99.0,0,0,107.5,3396.68
2020-02-01,IPRC Huye,Southern,F&B Stock,675,88.1,0,0,113.9,3955.5
2020-03-01,IPRC Huye,Southern,F&B Stock,656,85.4,0,1,95.2,4495.82
2020-04-01,IPRC Huye,Southern,F&B Stock,640,78.7,0,0,66.3,4642.61
2020-05-01,IPRC Huye,Southern,F&B Stock,611,84.0,0,0,85.1,5333.79
2020-06-01,IPRC Huye,Southern,F&B Stock,668,84.3,1,0,130.1,6938.23
2020-07-01,IPRC Huye,Southern,F&B Stock,655,89.2,0,0,99.6,5990.01
2020-08-01,IPRC Huye,Southern,F&B Stock,676,98.7,0,0,91.2,5484.66
2020-09-01,IPRC Huye,Southern,F&B Stock,680,83.0,0,1,80.4,4781.47
2020-10-01,IPRC Huye,Southern,F&B Stock,666,95.3,0,0,83.1,3345.55
2020-11-01,IPRC Huye,Southern,F&B Stock,647,80.7,1,0,45.3,3202.57
2020-12-01,IPRC Huye,Southern,F&B Stock,649,98.9,0,0,91.2,3178.12
2021-01-01,IPRC Huye,Southern,F&B Stock,675,75.6,0,0,105.6,3113.17
2021-02-01,IPRC Huye,Southern,F&B Stock,656,84.1,0,0,65.5,3669.83
2021-03-01,IPRC Huye,Southern,F&B Stock,689,94.9,0,1,74.8,4476.2
2021-04-01,IPRC Huye,Southern,F&B Stock,589,98.5,0,0,61.3,4733.19
2021-05-01,IPRC Huye,Southern,F&B Stock,679,75.1,0,0,134.8,5204.14
2021-06-01,IPRC Huye,Southern,F&B Stock,605,86.0,1,0,68.3,6358.65
2021-07-01,IPRC Huye,Southern,F&B Stock,620,72.7,0,0,83.4,4459.24
2021-08-01,IPRC Huye,Southern,F&B Stock,646,78.5,0,0,75.4,4841.15
2021-09-01,IPRC Huye,Southern,F&B Stock,633,90.0,0,1,110.4,4263.3
2021-10-01,IPRC Huye,Southern,F&B Stock,638,61.4,0,0,97.4,3207.97
2021-11-01,IPRC Huye,Southern,F&B Stock,610,90.5,1,0,125.2,3432.36
2021-12-01,IPRC Huye,Southern,F&B Stock,611,89.3,0,0,49.9,2770.33
2022-01-01,IPRC Huye,Southern,F&B Stock,676,88.5,0,0,33.6,2795.35
2022-02-01,IPRC Huye,Southern,F&B Stock,644,94.9,0,0,41.5,3862.01
2022-03-01,IPRC Huye,Southern,F&B Stock,679,99.0,0,1,99.9,5245.44
2022-04-01,IPRC Huye,Southern,F&B Stock,576,99.0,0,0,72.7,4450.59
2022-05-01,IPRC Huye,Southern,F&B Stock,632,99.0,0,0,156.2,5598.87
2022-06-01,IPRC Huye,Southern,F&B Stock,669,88.3,1,0,58.9,7323.85
2022-07-01,IPRC Huye,Southern,F&B Stock,621,99.0,0,0,129.0,5759.05
2022-08-01,IPRC Huye,Southern,F&B Stock,694,99.0,0,0,84.7,4991.9
2022-09-01,IPRC Huye,Southern,F&B Stock,584,99.0,0,1,76.8,5055.72
2022-10-01,IPRC Huye,Southern,F&B Stock,617,99.0,0,0,69.0,3338.67
2022-11-01,IPRC Huye,Southern,F&B Stock,633,83.7,1,0,107.9,3542.3
2022-12-01,IPRC Huye,Southern,F&B Stock,658,85.7,0,0,70.0,2870.1
2023-01-01,IPRC Huye,Southern,F&B Stock,700,89.8,0,0,30.5,3207.06
2023-02-01,IPRC Huye,Southern,F&B Stock,642,99.0,0,0,120.9,3494.89
2023-03-01,IPRC Huye,Southern,F&B Stock,700,87.8,0,1,127.4,4482.31
2023-04-01,IPRC Huye,Southern,F&B Stock,568,76.7,0,0,10.0,5164.45
2023-05-01,IPRC Huye,Southern,F&B Stock,646,80.6,0,0,103.6,5346.24
2023-06-01,IPRC Huye,Southern,F&B Stock,658,97.7,1,0,81.3,6228.37
2023-07-01,IPRC Huye,Southern,F&B Stock,664,94.4,0,0,93.0,6589.95
2023-08-01,IPRC Huye,Southern,F&B Stock,626,80.8,0,0,102.5,4471.67
2023-09-01,IPRC Huye,Southern,F&B Stock,654,81.3,0,1,78.0,5344.26
2023-10-01,IPRC Huye,Southern,F&B Stock,627,81.6,0,0,125.1,3211.99
2023-11-01,IPRC Huye,Southern,F&B Stock,619,92.6,1,0,118.2,3976.94
2023-12-01,IPRC Huye,Southern,F&B Stock,617,92.8,0,0,76.0,2832.02
2018-01-01,IPRC Huye,Southern,Cleaning Supplies,676,83.6,0,0,98.3,1559.61
2018-02-01,IPRC Huye,Southern,Cleaning Supplies,607,95.7,0,0,106.8,1460.32
2018-03-01,IPRC Huye,Southern,Cleaning Supplies,648,81.8,0,1,122.9,1963.78
2018-04-01,IPRC Huye,Southern,Cleaning Supplies,629,90.9,0,0,91.6,2500.64
2018-05-01,IPRC Huye,Southern,Cleaning Supplies,594,99.0,0,0,105.8,2851.16
2018-06-01,IPRC Huye,Southern,Cleaning Supplies,666,87.9,1,0,51.5,2990.41
2018-07-01,IPRC Huye,Southern,Cleaning Supplies,687,99.0,0,0,71.4,2160.99
2018-08-01,IPRC Huye,Southern,Cleaning Supplies,633,85.7,0,0,82.5,2421.08
2018-09-01,IPRC Huye,Southern,Cleaning Supplies,666,95.9,0,1,103.4,2027.04
2018-10-01,IPRC Huye,Southern,Cleaning Supplies,629,99.0,0,0,101.2,1843.16
2018-11-01,IPRC Huye,Southern,Cleaning Supplies,650,91.3,1,0,18.5,1745.27
2018-12-01,IPRC Huye,Southern,Cleaning Supplies,638,98.3,0,0,91.4,1287.47
2019-01-01,IPRC Huye,Southern,Cleaning Supplies,652,81.6,0,0,53.5,1398.36
2019-02-01,IPRC Huye,Southern,Cleaning Supplies,656,98.1,0,0,104.5,1920.19
2019-03-01,IPRC Huye,Southern,Cleaning Supplies,654,88.8,0,1,110.9,1844.95
2019-04-01,IPRC Huye,Southern,Cleaning Supplies,643,79.6,0,0,124.9,2266.33
2019-05-01,IPRC Huye,Southern,Cleaning Supplies,640,76.0,0,0,120.5,2597.58
2019-06-01,IPRC Huye,Southern,Cleaning Supplies,656,81.5,1,0,66.8,3090.02
2019-07-01,IPRC Huye,Southern,Cleaning Supplies,619,91.5,0,0,25.2,2464.22
2019-08-01,IPRC Huye,Southern,Cleaning Supplies,693,91.5,0,0,95.0,2891.86
2019-09-01,IPRC Huye,Southern,Cleaning Supplies,569,81.5,0,1,78.0,2207.38
2019-10-01,IPRC Huye,Southern,Cleaning Supplies,666,81.1,0,0,119.9,1682.36
2019-11-01,IPRC Huye,Southern,Cleaning Supplies,676,79.7,1,0,86.3,1678.63
2019-12-01,IPRC Huye,Southern,Cleaning Supplies,671,83.8,0,0,88.7,1510.47
2020-01-01,IPRC Huye,Southern,Cleaning Supplies,656,95.1,0,0,96.3,1522.92
2020-02-01,IPRC Huye,Southern,Cleaning Supplies,629,88.2,0,0,97.5,1705.48
2020-03-01,IPRC Huye,Southern,Cleaning Supplies,640,75.9,0,1,110.0,2190.19
2020-04-01,IPRC Huye,Southern,Cleaning Supplies,670,88.0,0,0,37.8,2348.69
2020-05-01,IPRC Huye,Southern,Cleaning Supplies,634,93.9,0,0,27.9,2628.63
2020-06-01,IPRC Huye,Southern,Cleaning Supplies,655,82.7,1,0,92.2,2893.23
2020-07-01,IPRC Huye,Southern,Cleaning Supplies,618,84.7,0,0,68.7,2639.02
2020-08-01,IPRC Huye,Southern,Cleaning Supplies,617,80.8,0,0,143.0,2423.77
2020-09-01,IPRC Huye,Southern,Cleaning Supplies,584,81.9,0,1,97.3,2151.82
2020-10-01,IPRC Huye,Southern,Cleaning Supplies,595,97.3,0,0,114.8,1793.25
2020-11-01,IPRC Huye,Southern,Cleaning Supplies,680,91.6,1,0,103.5,2055.42
2020-12-01,IPRC Huye,Southern,Cleaning Supplies,673,81.3,0,0,109.0,1364.69
2021-01-01,IPRC Huye,Southern,Cleaning Supplies,655,91.8,0,0,48.5,1541.5
2021-02-01,IPRC Huye,Southern,Cleaning Supplies,647,84.5,0,0,99.4,1842.4
2021-03-01,IPRC Huye,Southern,Cleaning Supplies,639,89.8,0,1,131.5,2351.45
2021-04-01,IPRC Huye,Southern,Cleaning Supplies,646,80.3,0,0,110.1,2365.98
2021-05-01,IPRC Huye,Southern,Cleaning Supplies,678,88.4,0,0,35.5,2307.48
2021-06-01,IPRC Huye,Southern,Cleaning Supplies,662,83.4,1,0,103.1,3100.15
2021-07-01,IPRC Huye,Southern,Cleaning Supplies,634,87.2,0,0,64.0,2557.04
2021-08-01,IPRC Huye,Southern,Cleaning Supplies,622,85.0,0,0,80.3,2253.05
2021-09-01,IPRC Huye,Southern,Cleaning Supplies,667,87.0,0,1,120.7,2581.79
2021-10-01,IPRC Huye,Southern,Cleaning Supplies,665,92.3,0,0,99.8,1931.21
2021-11-01,IPRC Huye,Southern,Cleaning Supplies,642,95.9,1,0,108.4,1743.22
2021-12-01,IPRC Huye,Southern,Cleaning Supplies,666,88.7,0,0,86.8,1414.36
2022-01-01,IPRC Huye,Southern,Cleaning Supplies,644,96.0,0,0,116.7,1608.25
2022-02-01,IPRC Huye,Southern,Cleaning Supplies,657,98.2,0,0,85.5,1666.68
2022-03-01,IPRC Huye,Southern,Cleaning Supplies,679,83.8,0,1,69.3,1966.67
2022-04-01,IPRC Huye,Southern,Cleaning Supplies,657,75.0,0,0,67.5,2390.67
2022-05-01,IPRC Huye,Southern,Cleaning Supplies,661,82.8,0,0,86.0,2400.9
2022-06-01,IPRC Huye,Southern,Cleaning Supplies,623,90.1,1,0,75.0,2979.78
2022-07-01,IPRC Huye,Southern,Cleaning Supplies,596,97.1,0,0,105.3,2722.15
2022-08-01,IPRC Huye,Southern,Cleaning Supplies,678,81.4,0,0,79.2,2018.18
2022-09-01,IPRC Huye,Southern,Cleaning Supplies,700,86.8,0,1,121.2,2128.32
2022-10-01,IPRC Huye,Southern,Cleaning Supplies,669,99.0,0,0,88.2,1703.99
2022-11-01,IPRC Huye,Southern,Cleaning Supplies,635,70.2,1,0,88.9,1735.94
2022-12-01,IPRC Huye,Southern,Cleaning Supplies,638,85.7,0,0,105.8,1488.78
2023-01-01,IPRC Huye,Southern,Cleaning Supplies,590,88.7,0,0,163.1,1298.23
2023-02-01,IPRC Huye,Southern,Cleaning Supplies,637,99.0,0,0,123.1,1729.1
2023-03-01,IPRC Huye,Southern,Cleaning Supplies,646,88.0,0,1,67.6,2251.99
2023-04-01,IPRC Huye,Southern,Cleaning Supplies,631,88.9,0,0,67.5,2105.26
2023-05-01,IPRC Huye,Southern,Cleaning Supplies,638,99.0,0,0,92.5,2603.91
2023-06-01,IPRC Huye,Southern,Cleaning Supplies,662,86.7,1,0,146.0,3106.87
2023-07-01,IPRC Huye,Southern,Cleaning Supplies,661,82.0,0,0,105.1,2630.41
2023-08-01,IPRC Huye,Southern,Cleaning Supplies,638,84.0,0,0,70.9,2371.61
2023-09-01,IPRC Huye,Southern,Cleaning Supplies,658,87.0,0,1,98.6,2274.3
2023-10-01,IPRC Huye,Southern,Cleaning Supplies,642,86.4,0,0,90.5,2109.21
2023-11-01,IPRC Huye,Southern,Cleaning Supplies,649,93.2,1,0,103.1,1751.79
2023-12-01,IPRC Huye,Southern,Cleaning Supplies,678,85.7,0,0,121.7,1430.77
2018-01-01,IPRC Huye,Southern,Toiletries,611,90.9,0,0,56.9,1167.54
2018-02-01,IPRC Huye,Southern,Toiletries,604,85.4,0,0,47.0,1536.58
2018-03-01,IPRC Huye,Southern,Toiletries,590,88.1,0,1,124.3,1750.66
2018-04-01,IPRC Huye,Southern,Toiletries,665,85.5,0,0,130.5,1920.9
2018-05-01,IPRC Huye,Southern,Toiletries,646,89.9,0,0,80.9,1816.22
2018-06-01,IPRC Huye,Southern,Toiletries,677,98.5,1,0,63.5,2427.9
2018-07-01,IPRC Huye,Southern,Toiletries,635,87.7,0,0,91.9,2071.08
2018-08-01,IPRC Huye,Southern,Toiletries,617,81.2,0,0,127.1,1627.92
2018-09-01,IPRC Huye,Southern,Toiletries,602,84.1,0,1,80.1,1812.22
2018-10-01,IPRC Huye,Southern,Toiletries,667,97.2,0,0,114.6,1484.14
2018-11-01,IPRC Huye,Southern,Toiletries,619,86.4,1,0,60.3,1255.21
2018-12-01,IPRC Huye,Southern,Toiletries,660,89.1,0,0,129.3,998.31
2019-01-01,IPRC Huye,Southern,Toiletries,655,78.0,0,0,92.8,1178.17
2019-02-01,IPRC Huye,Southern,Toiletries,633,92.4,0,0,61.2,1142.47
2019-03-01,IPRC Huye,Southern,Toiletries,656,99.0,0,1,60.1,1953.35
2019-04-01,IPRC Huye,Southern,Toiletries,641,77.3,0,0,56.1,1705.01
2019-05-01,IPRC Huye,Southern,Toiletries,627,77.5,0,0,39.2,1719.0
2019-06-01,IPRC Huye,Southern,Toiletries,645,87.9,1,0,75.0,2343.65
2019-07-01,IPRC Huye,Southern,Toiletries,671,91.2,0,0,86.4,2159.74
2019-08-01,IPRC Huye,Southern,Toiletries,611,86.2,0,0,84.0,1541.96
2019-09-01,IPRC Huye,Southern,Toiletries,627,71.4,0,1,147.4,1456.52
2019-10-01,IPRC Huye,Southern,Toiletries,687,88.3,0,0,106.9,1308.09
2019-11-01,IPRC Huye,Southern,Toiletries,646,93.2,1,0,109.9,1421.52
2019-12-01,IPRC Huye,Southern,Toiletries,628,84.2,0,0,42.2,1094.17
2020-01-01,IPRC Huye,Southern,Toiletries,672,99.0,0,0,99.2,1139.48
2020-02-01,IPRC Huye,Southern,Toiletries,589,96.3,0,0,36.1,1248.61
2020-03-01,IPRC Huye,Southern,Toiletries,633,87.4,0,1,91.1,1694.84
2020-04-01,IPRC Huye,Southern,Toiletries,567,88.1,0,0,23.1,1751.35
2020-05-01,IPRC Huye,Southern,Toiletries,623,70.7,0,0,65.6,1710.59
2020-06-01,IPRC Huye,Southern,Toiletries,675,89.6,1,0,100.3,2605.78
2020-07-01,IPRC Huye,Southern,Toiletries,637,94.0,0,0,110.5,1768.03
2020-08-01,IPRC Huye,Southern,Toiletries,684,76.6,0,0,117.5,1548.66
2020-09-01,IPRC Huye,Southern,Toiletries,658,99.0,0,1,83.6,1745.9
2020-10-01,IPRC Huye,Southern,Toiletries,658,85.4,0,0,144.5,1334.92
2020-11-01,IPRC Huye,Southern,Toiletries,630,83.7,1,0,62.0,1212.97
2020-12-01,IPRC Huye,Southern,Toiletries,629,84.1,0,0,70.3,1227.21
2021-01-01,IPRC Huye,Southern,Toiletries,609,89.2,0,0,107.8,1167.02
2021-02-01,IPRC Huye,Southern,Toiletries,638,86.1,0,0,103.5,1322.78
2021-03-01,IPRC Huye,Southern,Toiletries,632,75.5,0,1,76.0,1458.22
2021-04-01,IPRC Huye,Southern,Toiletries,619,88.3,0,0,100.8,1983.58
2021-05-01,IPRC Huye,Southern,Toiletries,623,94.2,0,0,99.2,2149.89
